195.141.126.4 - - [19/Jul/2018:12:03:01 +0200] "GET /standort.shtml HTTP/1.1" 200 5376
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/main.min.css?v=1519138530 HTTP/1.1" 200 1797
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /js/functions_stripped.js?v=6.9.0.3.42946 HTTP/1.1" 200 3186
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /var/m_0/0d/0dd/12455/143352-Header_Segelschule_2.jpg HTTP/1.1" 200 107532
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /var/m_0/0d/0dd/12455/126124-41_Wetter.JPG HTTP/1.1" 200 26919
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /css/widgets/concat_widget.min.css?v=6.9.0.3.42946 HTTP/1.1" 200 23108
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/respond.min.js?v=1519138530 HTTP/1.1" 200 2085
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/style.min.css?v=1519138530 HTTP/1.1" 200 847
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /js/jquery.lazyload.min.js?v=6.9.0.3.42946 HTTP/1.1" 200 1254
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/slide.js?v=1519138530 HTTP/1.1" 200 662
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /js/footer/build_social_entries.min.js?v=6.9.0.3.42946 HTTP/1.1" 200 278
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /var/m_0/0d/0dd/12455/126125-42_Standort.JPG HTTP/1.1" 200 63490
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/wp-menu.js?v=1519138530 HTTP/1.1" 200 1089
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /js/footer/get_deps.min.js?v=6.9.0.3.42946 HTTP/1.1" 200 157
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /var/m_0/0d/0dd/12455/125486-2_Sportkurs.JPG HTTP/1.1" 200 69000
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /templates/resellers/7/favicon.ico?v=1531612413 HTTP/1.1" 200 4286
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /css/skeleton.css HTTP/1.1" 200 3511
46.140.119.22 - - [19/Jul/2018:12:17:15 +0200] "GET /var/m_0/0d/0dd/12455/119662-DSC_7544.JPG HTTP/1.1" 200 65485
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET / HTTP/1.1" 301 314
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/143351-Header_Segelschule.jpg HTTP/1.1" 200 107532
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8218253-65_Sommer.JPG HTTP/1.1" 200 244897
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/125493-13_Kurse.JPG HTTP/1.1" 200 70517
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8883620-logo_homepage_bootspruefung24_big.png HTTP/1.1" 200 7633
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/style.min.css?v=1519138530 HTTP/1.1" 200 847
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/wp-menu.js?v=1519138530 HTTP/1.1" 200 1089
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/125494-14_Vermietung.JPG HTTP/1.1" 200 95115
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /css/widgets/concat_widget.min.css?v=6.9.0.3.42946 HTTP/1.1" 200 23108
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/125495-15_Event.JPG HTTP/1.1" 200 59088
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8883665-sp_dk.jpg HTTP/1.1" 200 48853
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8883686-sp_ewd.jpg HTTP/1.1" 200 53963
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET / HTTP/1.1" 200 6761
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/main.min.css?v=1519138530 HTTP/1.1" 200 1797
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/7230972-19_Matchracing.jpg HTTP/1.1" 200 55347
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8254793-J70_Davos.w1024.jpg HTTP/1.1" 200 191999
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8883683-sp_lemm.jpg HTTP/1.1" 200 18873
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /css/skeleton.css HTTP/1.1" 200 3511
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/125485-1_Kinderkurs.JPG HTTP/1.1" 200 64975
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/6564678-G3_SKT2015_10.jpg HTTP/1.1" 200 138460
46.140.119.22 - - [19/Jul/2018:12:17:19 +0200] "GET /var/m_0/0d/0dd/12455/8883668-sp_heierling.jpg HTTP/1.1" 200 21582
46.140.119.22 - - [19/Jul/2018:12:17:20 +0200] "GET /templates/resellers/7/favicon.ico?v=1531573383 HTTP/1.1" 200 4286
46.140.119.22 - - [19/Jul/2018:12:21:44 +0200] "GET /var/m_0/0d/0dd/12455/143351-Header_Segelschule.jpg HTTP/1.1" 200 107532
207.46.13.141 - - [19/Jul/2018:12:27:03 +0200] "GET /var/m_0/0d/0dd/12455/125486-2_Sportkurs.JPG HTTP/1.1" 301 349
207.46.13.141 - - [19/Jul/2018:12:27:04 +0200] "GET /var/m_0/0d/0dd/12455/125486-2_Sportkurs.JPG HTTP/1.1" 200 69000
188.218.119.170 - - [19/Jul/2018:12:29:14 +0200] "GET /kurse HTTP/1.1" 301 311
188.218.119.170 - - [19/Jul/2018:12:29:15 +0200] "GET /css/widgets/concat_widget.min.css?v=6.9.0.3.42946 HTTP/1.1" 200 23108
188.218.119.170 - - [19/Jul/2018:12:29:15 +0200] "GET /kurse HTTP/1.1" 200 6276
188.218.119.170 - - [19/Jul/2018:12:29:15 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/slide.js?v=1519138530 HTTP/1.1" 200 662
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/respond.min.js?v=1519138530 HTTP/1.1" 200 2085
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /js/jquery.lazyload.min.js?v=6.9.0.3.42946 HTTP/1.1" 200 1254
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /js/functions_stripped.js?v=6.9.0.3.42946 HTTP/1.1" 200 3186
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/wp-menu.js?v=1519138530 HTTP/1.1" 200 1089
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /css/skeleton.css HTTP/1.1" 200 3511
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/main.min.css?v=1519138530 HTTP/1.1" 200 1797
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /var/m_0/0d/0dd/12455/143352-Header_Segelschule_2.jpg HTTP/1.1" 200 107532
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /js/footer/get_deps.min.js?v=6.9.0.3.42946 HTTP/1.1" 200 157
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/style.min.css?v=1519138530 HTTP/1.1" 200 847
188.218.119.170 - - [19/Jul/2018:12:29:16 +0200] "GET /js/footer/build_social_entries.min.js?v=6.9.0.3.42946 HTTP/1.1" 200 278
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/8010562-7_Plauschsegeln.JPG HTTP/1.1" 200 189182
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/125488-4_Grundkurs.JPG HTTP/1.1" 200 77496
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/126374-6_Schnupperkurs.JPG HTTP/1.1" 200 53584
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/125485-1_Kinderkurs.JPG HTTP/1.1" 200 64975
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/125486-2_Sportkurs.JPG HTTP/1.1" 200 69000
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/125489-5_Pr%C3%BCfungskurs.JPG HTTP/1.1" 200 53669
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/125487-3_SKCrashkurs.JPG HTTP/1.1" 200 80503
188.218.119.170 - - [19/Jul/2018:12:29:17 +0200] "GET /var/m_0/0d/0dd/12455/125503-36_420er.jpg HTTP/1.1" 200 61172
188.218.119.170 - - [19/Jul/2018:12:30:05 +0200] "GET /segelkurs-jollesmartkat.shtml HTTP/1.1" 200 5129
188.218.119.170 - - [19/Jul/2018:12:31:27 +0200] "GET /kurse HTTP/1.1" 200 6276
216.244.66.248 - - [19/Jul/2018:12:35:46 +0200] "GET /robots.txt HTTP/1.1" 301 324
216.244.66.248 - - [19/Jul/2018:12:35:48 +0200] "GET /robots.txt HTTP/1.1" 200 120
216.244.66.248 - - [19/Jul/2018:12:58:31 +0200] "GET /robots.txt HTTP/1.1" 301 324
216.244.66.248 - - [19/Jul/2018:12:58:33 +0200] "GET /robots.txt HTTP/1.1" 200 120
