216.244.66.248 - - [29/Apr/2019:15:39:50 +0200] "GET /gallery/displayimage.php?album=lastup&cat=0&pid=107&slideshow=5000 HTTP/1.1" 404 222
178.197.226.186 - - [29/Apr/2019:15:54:27 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/bt_open.png HTTP/1.1" 200 2044
178.197.226.186 - - [29/Apr/2019:15:54:27 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/tab_b_bottom.png HTTP/1.1" 200 962
178.197.226.186 - - [29/Apr/2019:15:54:34 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/style.min.css?v=1519138530 HTTP/1.1" 200 733
178.197.226.186 - - [29/Apr/2019:15:54:34 +0200] "GET /css/skeleton.css HTTP/1.1" 200 3291
178.197.226.186 - - [29/Apr/2019:15:54:34 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/slide.js?v=1519138530 HTTP/1.1" 200 585
178.197.226.186 - - [29/Apr/2019:15:54:34 +0200] "GET /js/bundles/front_bundle.min.js?v=7.0.1.44028 HTTP/1.1" 200 46092
188.154.86.8 - - [29/Apr/2019:15:54:34 +0200] "GET /kurse HTTP/1.1" 200 6397
178.197.226.186 - - [29/Apr/2019:15:54:35 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/tab_l_bottom.png HTTP/1.1" 200 1751
188.154.86.8 - - [29/Apr/2019:15:55:19 +0200] "GET / HTTP/1.1" 200 6632
188.154.86.8 - - [29/Apr/2019:15:55:24 +0200] "GET / HTTP/1.1" 200 6632
46.229.168.146 - - [29/Apr/2019:16:02:40 +0200] "GET /robots.txt HTTP/1.1" 200 120
46.229.168.150 - - [29/Apr/2019:16:02:41 +0200] "GET /galerie-matchracing.shtml HTTP/1.1" 200 5611
188.154.86.8 - - [29/Apr/2019:16:06:52 +0200] "GET /css/skeleton.css HTTP/1.1" 200 3291
188.154.86.8 - - [29/Apr/2019:16:06:52 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/respond.min.js?v=1519138530 HTTP/1.1" 200 1902
188.154.86.8 - - [29/Apr/2019:16:06:52 +0200] "GET /var/m_0/0d/0dd/12455/143351-Header_Segelschule.jpg HTTP/1.1" 200 107532
188.154.86.8 - - [29/Apr/2019:16:06:53 +0200] "GET /var/m_0/0d/0dd/12455/125493-13_Kurse.JPG HTTP/1.1" 200 70517
188.154.86.8 - - [29/Apr/2019:16:06:53 +0200] "GET /var/m_0/0d/0dd/12455/8883683-sp_lemm.jpg HTTP/1.1" 200 18873
188.154.86.8 - - [29/Apr/2019:16:06:53 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/tab_b_bottom.png HTTP/1.1" 200 962
188.154.86.8 - - [29/Apr/2019:16:06:53 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/tab_m_bottom.png HTTP/1.1" 200 1000
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET / HTTP/1.1" 200 6632
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/wp-menu.js?v=1519138530 HTTP/1.1" 200 959
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/style.min.css?v=1519138530 HTTP/1.1" 200 733
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/slide.js?v=1519138530 HTTP/1.1" 200 585
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET /var/m_0/0d/0dd/12455/9114401-g6_SSL_Davos2017_16.jpg HTTP/1.1" 200 117505
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET /var/m_0/0d/0dd/12455/9114323-G3_SKT2018_08.jpg HTTP/1.1" 200 194476
188.154.86.8 - - [29/Apr/2019:16:06:58 +0200] "GET /var/m_0/0d/0dd/12455/125494-14_Vermietung.JPG HTTP/1.1" 200 95115
188.154.86.8 - - [29/Apr/2019:16:06:59 +0200] "GET /var/m_0/0d/0dd/12455/8883665-sp_dk.jpg HTTP/1.1" 200 48853
188.154.86.8 - - [29/Apr/2019:16:06:59 +0200] "GET /var/m_0/0d/0dd/12455/8883686-sp_ewd.jpg HTTP/1.1" 200 53963
188.154.86.8 - - [29/Apr/2019:16:06:59 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/tab_l_bottom.png HTTP/1.1" 200 1751
188.154.86.8 - - [29/Apr/2019:16:06:59 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/tab_r_bottom.png HTTP/1.1" 200 1803
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /css/widgets/concat_widget.min.css?v=7.0.1.44028 HTTP/1.1" 200 22266
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/main.min.css?v=1519138530 HTTP/1.1" 200 1622
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /js/bundles/front_bundle.min.js?v=7.0.1.44028 HTTP/1.1" 200 46092
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /var/m_0/0d/0dd/12455/9564461-Corsaire_Titel.JPG HTTP/1.1" 200 226174
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /var/m_0/0d/0dd/12455/7230972-19_Matchracing.jpg HTTP/1.1" 200 55347
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /var/m_0/0d/0dd/12455/125495-15_Event.JPG HTTP/1.1" 200 59088
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /var/m_0/0d/0dd/12455/8883668-sp_heierling.jpg HTTP/1.1" 200 21582
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /var/m_0/0d/0dd/12455/8883620-logo_homepage_bootspruefung24_big.png HTTP/1.1" 200 7633
188.154.86.8 - - [29/Apr/2019:16:07:06 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/bt_open.png HTTP/1.1" 200 2044
188.154.86.8 - - [29/Apr/2019:16:07:32 +0200] "GET /kurse HTTP/1.1" 200 6397
188.154.86.8 - - [29/Apr/2019:16:07:32 +0200] "GET /var/m_0/0d/0dd/12455/125485-1_Kinderkurs.JPG HTTP/1.1" 200 64975
188.154.86.8 - - [29/Apr/2019:16:07:32 +0200] "GET /var/m_0/0d/0dd/12455/125487-3_SKCrashkurs.JPG HTTP/1.1" 200 80503
188.154.86.8 - - [29/Apr/2019:16:07:32 +0200] "GET /var/m_0/0d/0dd/12455/125503-36_420er.jpg HTTP/1.1" 200 61172
188.154.86.8 - - [29/Apr/2019:16:07:38 +0200] "GET /var/m_0/0d/0dd/12455/8010562-7_Plauschsegeln.JPG HTTP/1.1" 200 189182
188.154.86.8 - - [29/Apr/2019:16:07:38 +0200] "GET /var/m_0/0d/0dd/12455/125488-4_Grundkurs.JPG HTTP/1.1" 200 77496
188.154.86.8 - - [29/Apr/2019:16:07:45 +0200] "GET /var/m_0/0d/0dd/12455/143352-Header_Segelschule_2.jpg HTTP/1.1" 200 107532
188.154.86.8 - - [29/Apr/2019:16:07:46 +0200] "GET /var/m_0/0d/0dd/12455/125486-2_Sportkurs.JPG HTTP/1.1" 200 69000
188.154.86.8 - - [29/Apr/2019:16:07:46 +0200] "GET /var/m_0/0d/0dd/12455/125489-5_Pr%C3%BCfungskurs.JPG HTTP/1.1" 200 53669
188.154.86.8 - - [29/Apr/2019:16:07:46 +0200] "GET /var/m_0/0d/0dd/12455/126374-6_Schnupperkurs.JPG HTTP/1.1" 200 53584
188.154.86.8 - - [29/Apr/2019:16:07:57 +0200] "GET /segelkurs-jollesmartkat HTTP/1.1" 200 5213
46.229.168.136 - - [29/Apr/2019:16:17:29 +0200] "GET /segelkurs-jollesmartkat HTTP/1.1" 200 6050
34.214.53.203 - - [29/Apr/2019:16:23:38 +0200] "GET /galerie-gruppesmartkat HTTP/1.1" 200 20862
216.244.66.248 - - [29/Apr/2019:16:27:59 +0200] "GET /var/m_0/0d/0dd/12455/125486-2_Sportkurs.JPG HTTP/1.1" 200 69000
216.244.66.248 - - [29/Apr/2019:16:28:10 +0200] "GET /var/m_0/0d/0dd/12455/6564718-G3_SKT2015_46.jpg HTTP/1.1" 200 106980
216.244.66.248 - - [29/Apr/2019:16:30:59 +0200] "GET /robots.txt HTTP/1.1" 200 120
216.244.66.248 - - [29/Apr/2019:16:31:12 +0200] "GET /robots.txt HTTP/1.1" 301 617
160.85.7.70 - - [29/Apr/2019:16:47:57 +0200] "GET /css/widgets/concat_widget.min.css?v=7.0.1.44028 HTTP/1.1" 200 22266
160.85.7.70 - - [29/Apr/2019:16:47:57 +0200] "GET /css/skeleton.css HTTP/1.1" 200 3291
160.85.7.70 - - [29/Apr/2019:16:47:57 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/wp-menu.js?v=1519138530 HTTP/1.1" 200 959
160.85.7.70 - - [29/Apr/2019:16:47:57 +0200] "GET /js/bundles/front_bundle.min.js?v=7.0.1.44028 HTTP/1.1" 200 46092
160.85.7.70 - - [29/Apr/2019:16:48:00 +0200] "GET /templates/resellers/7/favicon.ico?v=1553536342 HTTP/1.1" 200 4286
160.85.7.70 - - [29/Apr/2019:16:48:03 +0200] "GET /davosersee HTTP/1.1" 200 5543
160.85.7.70 - - [29/Apr/2019:16:48:03 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/main.min.css?v=1519138530 HTTP/1.1" 200 1622
160.85.7.70 - - [29/Apr/2019:16:48:03 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/respond.min.js?v=1519138530 HTTP/1.1" 200 1902
160.85.7.70 - - [29/Apr/2019:16:48:03 +0200] "GET /var/m_0/0d/0dd/12455/143352-Header_Segelschule_2.jpg HTTP/1.1" 200 107532
160.85.7.70 - - [29/Apr/2019:16:48:11 +0200] "GET /templates/creator/m_f/fa/fa7/164/css/style.min.css?v=1519138530 HTTP/1.1" 200 733
160.85.7.70 - - [29/Apr/2019:16:48:11 +0200] "GET /templates/creator/m_f/fa/fa7/164/assets/slide.js?v=1519138530 HTTP/1.1" 200 585
160.85.7.70 - - [29/Apr/2019:16:48:11 +0200] "GET /var/m_0/0d/0dd/12455/126126-43_See.JPG HTTP/1.1" 200 86511
46.229.168.162 - - [29/Apr/2019:16:58:52 +0200] "GET /robots.txt HTTP/1.1" 200 120
46.229.168.154 - - [29/Apr/2019:16:59:01 +0200] "GET /flotte.shtml HTTP/1.1" 200 7404
216.244.66.248 - - [29/Apr/2019:17:03:45 +0200] "GET /gallery/displayimage.php?album=random&cat=0&pos=-73 HTTP/1.1" 404 222
216.244.66.248 - - [29/Apr/2019:17:03:51 +0200] "GET /gallery/displayimage.php?album=topn&cat=0&pos=1 HTTP/1.1" 404 222
216.244.66.248 - - [29/Apr/2019:17:03:55 +0200] "GET /gallery/displayimage.php?album=toprated&cat=-4&pos=7 HTTP/1.1" 404 222
216.244.66.248 - - [29/Apr/2019:17:06:44 +0200] "GET /gallery/displayimage.php?album=4&pid=168&slideshow=5000 HTTP/1.1" 404 222
216.244.66.248 - - [29/Apr/2019:17:13:06 +0200] "GET /var/m_0/0d/0dd/12455/6564734-G3_SKT2015_59.jpg HTTP/1.1" 200 117702
180.76.15.143 - - [29/Apr/2019:17:13:55 +0200] "GET /events.shtml HTTP/1.1" 200 23341
180.76.15.16 - - [29/Apr/2019:17:14:08 +0200] "GET /events.shtml HTTP/1.1" 301 617
216.244.66.248 - - [29/Apr/2019:17:19:16 +0200] "GET /robots.txt HTTP/1.1" 301 617
216.244.66.248 - - [29/Apr/2019:17:19:17 +0200] "GET /robots.txt HTTP/1.1" 200 120
40.77.167.20 - - [29/Apr/2019:17:28:51 +0200] "GET /standort.shtml HTTP/1.1" 200 6119
85.1.176.45 - - [29/Apr/2019:17:50:24 +0200] "GET /vermietung.shtml HTTP/1.1" 200 5116
85.1.176.45 - - [29/Apr/2019:17:50:25 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 4438
85.1.176.45 - - [29/Apr/2019:17:50:27 +0200] "GET /templates/resellers/7/favicon.ico?v=1553518171 HTTP/1.1" 200 4286
85.1.176.45 - - [29/Apr/2019:17:50:28 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 4438
85.1.176.45 - - [29/Apr/2019:17:50:33 +0200] "GET /vermietung.shtml HTTP/1.1" 200 5087
85.1.176.45 - - [29/Apr/2019:17:50:35 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 4438
85.1.176.45 - - [29/Apr/2019:17:50:37 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 4436
85.1.176.45 - - [29/Apr/2019:17:50:44 +0200] "GET /templates/resellers/7/favicon.ico?v=1553522433 HTTP/1.1" 200 4286
